hotel_id,name,location,coordinates,star_rating,review_score,review_count,property_type,distance_to_center,distance_to_airport,chain_brand,amenities,sustainability_rating,city,country
H09504,Turner Stewart and Reed Lodge,"Istanbul, Turkey","[41.06974, 28.927637]",4.0,8.6,1066,Hotel,2.1,25.6,Marriott,"Pet Friendly,Breakfast,Kitchen,Conference Rooms,Airport Shuttle,Beach Access,Air Conditioning,Spa,Laundry,Balcony,Pool,Gym,WiFi",2.8,Istanbul,Turkey
H09505,Hawkins Lodge,"Bangkok, Thailand","[13.773779, 100.462302]",3.0,9.5,2356,Apartment,1.4,38.1,Novotel,"WiFi,24h Front Desk,Parking,Pool,Balcony",3.7,Bangkok,Thailand
H09506,Salazar-Long Inn,"London, UK","[51.467025, -0.113995]",4.0,9.6,253,B&B,1.1,37.6,Ritz-Carlton,"Room Service,Gym,Pool,Balcony,Breakfast,WiFi,Laundry,Beach Access,Spa",2.0,London,UK
H09507,Imperial Paris Inn,"Paris, France","[48.849717, 2.317346]",2.0,8.3,252,Hotel,1.2,44.2,Best Western,"Conference Rooms,Parking,Bar,Airport Shuttle,Kitchen",4.9,Paris,France
H09508,Riggs Snyder and Davidson Resort,"Dubai, UAE","[25.157256, 55.260941]",4.0,9.2,209,Hotel,1.5,20.3,InterContinental,"24h Front Desk,Bar,Parking,Kitchen,WiFi,Business Center,Breakfast,Conference Rooms,Pet Friendly,Restaurant",3.3,Dubai,UAE
H09509,Premier Amsterdam Hotel,"Amsterdam, Netherlands","[52.307865, 4.917183]",5.0,10.0,1951,Hotel,5.5,40.1,Hampton Inn,"Air Conditioning,Pool,Business Center,Restaurant,WiFi,Gym,Pet Friendly,Balcony,Airport Shuttle,Conference Rooms,Laundry,Breakfast,Concierge,24h Front Desk,Beach Access,Spa",4.8,Amsterdam,Netherlands
H09510,Plaza Miami Suites,"Miami, USA","[25.764444, -80.273494]",4.0,9.1,157,Hotel,4.2,33.5,St. Regis,"WiFi,Conference Rooms,24h Front Desk,Business Center,Concierge,Breakfast,Restaurant,Pool,Bar,Kitchen,Parking,Airport Shuttle,Pet Friendly",2.0,Miami,USA
H09511,Cameron PLC Resort,"Istanbul, Turkey","[41.011231, 28.95414]",2.0,7.9,700,Hotel,1.2,35.3,Novotel,"Room Service,Air Conditioning,24h Front Desk,Airport Shuttle,Business Center,Restaurant",4.9,Istanbul,Turkey
H09512,Amsterdam Silver Suites,"Amsterdam, Netherlands","[52.275594, 4.883929]",4.0,9.1,2728,Apartment,3.0,27.4,Ritz-Carlton,"Beach Access,Gym,Balcony,Pool,Airport Shuttle,Spa,Business Center,Restaurant,Parking",4.6,Amsterdam,Netherlands
H09513,Johnson Suites,"New York, USA","[40.847291, -73.961496]",4.0,8.9,3274,B&B,1.1,5.5,W Hotels,"24h Front Desk,Pet Friendly,Laundry,Restaurant,Kitchen,Airport Shuttle,Spa,Air Conditioning,Pool,Breakfast,Balcony,Concierge",4.9,New York,USA
H09514,Taylor Hotel,"Barcelona, Spain","[41.449827, 2.247673]",3.0,8.1,1434,Hotel,2.1,22.3,InterContinental,"Concierge,Laundry,Business Center,Pet Friendly,24h Front Desk,Pool,Airport Shuttle,Gym",3.1,Barcelona,Spain
H09515,Ramsey Perez and Miller Suites,"Rome, Italy","[41.814918, 12.632888]",4.0,9.2,314,Villa,8.0,28.1,Hampton Inn,"Air Conditioning,Business Center,Conference Rooms,Spa,Gym,Room Service,Beach Access,Bar,WiFi,Restaurant,Balcony,Pet Friendly,Kitchen",2.9,Rome,Italy
H09516,Bangkok Crown Inn,"Bangkok, Thailand","[13.814315, 100.467756]",3.0,8.0,75,Hotel,0.5,25.6,Holiday Inn,"Business Center,Room Service,Concierge,24h Front Desk,Spa,Pet Friendly,Balcony,Gym",3.8,Bangkok,Thailand
H09517,Barrera Wood and Leach Resort,"Rome, Italy","[41.952037, 12.441561]",3.0,9.5,1287,B&B,0.1,13.7,Courtyard,"Restaurant,Pool,Bar,Gym",4.9,Rome,Italy
H09518,Prague Crown Resort,"Prague, Czech Republic","[49.977294, 14.497645]",4.0,8.6,205,Resort,1.8,25.8,Sheraton,"Pet Friendly,24h Front Desk,Conference Rooms,Balcony,Concierge,Business Center,Laundry,Gym,Spa,Kitchen,Room Service,Parking,Breakfast",4.7,Prague,Czech Republic
H09519,Villa Resort,"Mumbai, India","[19.201153, 72.824943]",3.0,9.2,3603,Hotel,1.3,40.1,St. Regis,"Beach Access,Air Conditioning,Pool,Gym,Bar,Conference Rooms,Pet Friendly,Airport Shuttle,24h Front Desk,Breakfast,Concierge",3.1,Mumbai,India
H09520,Ware-Williams House,"Singapore, Singapore","[1.381527, 103.853097]",4.0,8.7,618,Hotel,2.6,33.9,Radisson,"Spa,Restaurant,Laundry,24h Front Desk,Bar,Beach Access,Kitchen,Airport Shuttle,Business Center,Parking,Balcony,Air Conditioning,WiFi,Breakfast,Room Service",4.8,Singapore,Singapore
H09521,Amsterdam Garden Manor,"Amsterdam, Netherlands","[52.360634, 4.895031]",2.0,7.6,939,Hotel,2.1,6.1,W Hotels,"Airport Shuttle,Restaurant,24h Front Desk,WiFi,Conference Rooms,Beach Access,Balcony,Pool",3.3,Amsterdam,Netherlands
H09522,Garden Vienna Resort,"Vienna, Austria","[48.226667, 16.367045]",5.0,10.0,3886,Hotel,3.7,41.7,Novotel,"24h Front Desk,Concierge,Bar,Airport Shuttle,Business Center,Restaurant,Breakfast,WiFi,Gym,Spa,Balcony,Room Service,Beach Access,Parking,Conference Rooms,Pool,Kitchen",2.2,Vienna,Austria
H09523,Dubai Silver Inn,"Dubai, UAE","[25.18498, 55.244433]",4.0,9.9,735,Resort,6.1,31.5,Accor,"Kitchen,Bar,Room Service,Air Conditioning,Airport Shuttle,Concierge,Restaurant,Business Center,Spa,WiFi,24h Front Desk,Laundry,Gym,Breakfast,Beach Access",3.7,Dubai,UAE
H09524,Los Angeles Central House,"Los Angeles, USA","[33.966983, -118.268395]",4.0,10.0,1912,Hotel,0.8,18.4,Hyatt,"Kitchen,Airport Shuttle,Spa,Restaurant,Balcony,Air Conditioning,Pool,Beach Access,Pet Friendly,Parking,Breakfast,Laundry",1.2,Los Angeles,USA
H09525,Imperial New York House,"New York, USA","[40.753621, -74.001223]",4.0,9.4,130,Apartment,1.2,27.6,Westin,"Conference Rooms,WiFi,Parking,Business Center,Pool,Breakfast,Laundry,Bar,Air Conditioning,Balcony,Kitchen,Spa,24h Front Desk,Pet Friendly",2.4,New York,USA
H09526,Los Angeles Plaza Hotel,"Los Angeles, USA","[34.027912, -118.195072]",5.0,10.0,1212,Hotel,5.7,24.2,Hilton,"Laundry,Balcony,Airport Shuttle,Parking,Pet Friendly,Gym,Conference Rooms,Room Service,Kitchen,Beach Access,Air Conditioning,WiFi,Spa,24h Front Desk,Breakfast",4.4,Los Angeles,USA
H09527,Vienna Premier Suites,"Vienna, Austria","[48.113695, 16.374227]",4.0,10.0,329,Apartment,1.2,28.2,Best Western,"Breakfast,Restaurant,Bar,Kitchen,24h Front Desk,Airport Shuttle,Business Center,Air Conditioning,Pool,Concierge,Laundry,Gym,WiFi,Beach Access,Parking",3.8,Vienna,Austria
H09528,Garden Tokyo Inn,"Tokyo, Japan","[35.695037, 139.658911]",3.0,7.9,1015,Hotel,0.9,23.7,InterContinental,"Balcony,Beach Access,Bar,Business Center,Air Conditioning,Parking,Spa,Breakfast,Laundry,Airport Shuttle",4.5,Tokyo,Japan
H09529,Valentine Inn,"Paris, France","[48.763411, 2.387051]",4.0,9.9,819,Hotel,0.6,22.8,Radisson,"Laundry,Kitchen,Room Service,WiFi,Concierge,Gym,Spa,Parking,Restaurant,Breakfast,Airport Shuttle",1.8,Paris,France
H09530,Crown Singapore Suites,"Singapore, Singapore","[1.295885, 103.771411]",4.0,9.3,262,Resort,2.0,34.8,Radisson,"Gym,Business Center,Bar,Pet Friendly,Room Service,Pool,Conference Rooms,24h Front Desk,Spa,Breakfast,Concierge,WiFi",3.8,Singapore,Singapore
H09531,Plaza Miami Lodge,"Miami, USA","[25.752777, -80.244509]",4.0,8.5,1460,Hotel,0.8,15.8,Novotel,"Pool,Concierge,Spa,Room Service,Restaurant,Breakfast,Gym,Airport Shuttle,WiFi,Air Conditioning,Pet Friendly,Parking,Business Center",3.5,Miami,USA
H09532,Garden New York Hotel,"New York, USA","[40.751781, -74.004668]",4.0,8.5,3418,Hotel,5.1,25.9,Marriott,"Airport Shuttle,Breakfast,Air Conditioning,Room Service,Laundry,WiFi,Balcony,Concierge,Spa,Gym,Parking",2.9,New York,USA
H09533,Golden Dubai Inn,"Dubai, UAE","[25.273018, 55.225879]",2.0,7.9,835,Hotel,1.9,7.8,Renaissance,"Bar,24h Front Desk,Pool,Breakfast,Gym,WiFi,Restaurant,Business Center,Pet Friendly",3.6,Dubai,UAE
H09534,Barcelona Premier House,"Barcelona, Spain","[41.356065, 2.15318]",4.0,9.6,1232,Hotel,4.7,22.3,InterContinental,"Spa,Room Service,Breakfast,Restaurant,Air Conditioning,Business Center,WiFi,Airport Shuttle,Bar,24h Front Desk,Kitchen,Parking,Gym",4.3,Barcelona,Spain
H09535,Murphy-Salazar Suites,"Barcelona, Spain","[41.397811, 2.2073]",3.0,8.6,156,Hotel,1.2,18.8,Renaissance,"Balcony,Air Conditioning,Airport Shuttle,Parking,Room Service,Kitchen,Beach Access,Concierge,Conference Rooms,Pool,Restaurant",3.7,Barcelona,Spain
H09536,Nelson-Jackson Manor,"Amsterdam, Netherlands","[52.362784, 4.868632]",3.0,8.4,1074,Hotel,9.5,26.1,InterContinental,"Concierge,Beach Access,Room Service,Pool,Pet Friendly,Spa,WiFi,Business Center,Parking,Kitchen",4.6,Amsterdam,Netherlands
H09537,Silva Lodge,"Prague, Czech Republic","[50.060322, 14.46684]",3.0,8.7,1394,Hotel,0.4,37.1,Hilton,"Parking,Gym,24h Front Desk,Conference Rooms,Breakfast,Balcony,Concierge,Pet Friendly",3.4,Prague,Czech Republic
H09538,Park Singapore Hotel,"Singapore, Singapore","[1.345665, 103.902214]",2.0,7.2,1278,Hostel,7.8,29.1,Hampton Inn,"Breakfast,Beach Access,Conference Rooms,Balcony,Air Conditioning",3.5,Singapore,Singapore
H09539,São Paulo Golden House,"São Paulo, Brazil","[-23.52803, -46.573553]",4.0,9.1,235,Villa,10.4,48.2,Best Western,"WiFi,Kitchen,Room Service,Gym,Pet Friendly,Spa,Concierge,24h Front Desk,Laundry,Beach Access,Business Center,Air Conditioning,Parking,Conference Rooms",4.5,São Paulo,Brazil
H09540,Flores and Sons Lodge,"Prague, Czech Republic","[50.069785, 14.422068]",2.0,7.4,149,Hotel,6.3,1.4,Independent,"Pool,Spa,Concierge,Gym",2.0,Prague,Czech Republic
H09541,Barron Church and Gutierrez Suites,"São Paulo, Brazil","[-23.550256, -46.632557]",4.0,9.0,621,Hostel,3.7,34.8,Westin,"Kitchen,Air Conditioning,Pool,Concierge,Bar,Parking,24h Front Desk,Balcony,WiFi,Room Service,Spa,Conference Rooms,Business Center,Airport Shuttle",3.5,São Paulo,Brazil
H09542,Barnett-Boyd Hotel,"Sydney, Australia","[-33.808583, 151.18077]",4.0,9.3,298,Hotel,10.1,24.0,Renaissance,"Parking,WiFi,Conference Rooms,Air Conditioning,Pet Friendly,Kitchen,Breakfast,Room Service,Restaurant,Spa,Pool,Laundry",3.9,Sydney,Australia
H09543,Lane Ltd Resort,"Madrid, Spain","[40.488062, -3.631809]",4.0,8.8,1738,Hostel,2.4,30.2,Ibis,"Business Center,Air Conditioning,Parking,Beach Access,Balcony,24h Front Desk,Airport Shuttle,Breakfast,Concierge,WiFi,Pool,Bar",4.6,Madrid,Spain
H09544,Silver Berlin Resort,"Berlin, Germany","[52.494445, 13.37266]",5.0,9.7,919,Resort,12.9,16.3,Radisson,"24h Front Desk,Parking,WiFi,Concierge,Bar,Restaurant,Pet Friendly,Breakfast,Laundry,Air Conditioning,Gym,Pool,Room Service,Beach Access,Business Center",2.5,Berlin,Germany
H09545,Bray-Morris Manor,"Miami, USA","[25.69905, -80.192416]",4.0,9.5,453,Resort,1.4,12.6,Marriott,"Pool,Beach Access,Conference Rooms,Room Service,Air Conditioning,Pet Friendly",1.6,Miami,USA
H09546,Vienna Crown Inn,"Vienna, Austria","[48.272554, 16.290738]",4.0,9.4,537,Resort,0.4,6.1,Radisson,"Laundry,Parking,Business Center,Air Conditioning,Concierge,Airport Shuttle,24h Front Desk,Gym,Room Service,Conference Rooms,Breakfast,Bar,Kitchen,Beach Access,WiFi",1.6,Vienna,Austria
H09547,Sydney Central Manor,"Sydney, Australia","[-33.957256, 151.16505]",3.0,8.6,836,Hotel,1.2,6.0,Radisson,"Breakfast,WiFi,Room Service,Pool,Balcony,Beach Access,Concierge,Conference Rooms,Restaurant",2.8,Sydney,Australia
H09548,Berlin Crown Lodge,"Berlin, Germany","[52.542951, 13.355162]",4.0,9.6,762,Resort,4.5,23.1,Ritz-Carlton,"Conference Rooms,Spa,Parking,Business Center,Airport Shuttle,Restaurant,Air Conditioning,WiFi,Bar,Pet Friendly",4.4,Berlin,Germany
H09549,Vienna Golden House,"Vienna, Austria","[48.221207, 16.375524]",2.0,7.9,18,Hotel,0.2,27.1,Ritz-Carlton,"Pet Friendly,Bar,Spa,Restaurant,Room Service,Concierge,Airport Shuttle,Kitchen",2.2,Vienna,Austria
H09550,Vienna Premier Resort,"Vienna, Austria","[48.279558, 16.402037]",5.0,10.0,2229,Hotel,6.0,22.9,Westin,"Concierge,Conference Rooms,Business Center,Spa,Gym,WiFi,Pool,24h Front Desk,Parking,Room Service,Breakfast,Balcony,Laundry,Bar,Airport Shuttle",4.6,Vienna,Austria
H09551,Webb Davis and Miranda Inn,"Miami, USA","[25.710964, -80.147505]",4.0,9.5,1019,Hotel,6.8,22.1,Accor,"Conference Rooms,Room Service,Restaurant,Bar,Breakfast,Spa,WiFi,Beach Access",2.0,Miami,USA
H09552,Miller Hansen and Salas Lodge,"Madrid, Spain","[40.36782, -3.708508]",5.0,9.4,64,Apartment,1.0,36.5,Ritz-Carlton,"Spa,Conference Rooms,Pet Friendly,Pool,Concierge,Air Conditioning,Kitchen,Laundry,Balcony,Business Center,Restaurant,Airport Shuttle,Room Service,Gym,24h Front Desk,Bar",3.2,Madrid,Spain
H09553,Silver Madrid House,"Madrid, Spain","[40.436703, -3.715986]",5.0,9.9,604,Hotel,5.5,14.7,W Hotels,"Balcony,Room Service,Gym,WiFi,Business Center,Breakfast,Laundry,Pool,Spa,Airport Shuttle,Concierge,Conference Rooms,Kitchen,Restaurant,Pet Friendly,Parking",4.4,Madrid,Spain
H09554,Dubai Imperial Resort,"Dubai, UAE","[25.237498, 55.219892]",3.0,8.4,940,Hotel,2.4,39.1,Hilton,"Balcony,Room Service,Air Conditioning,Pool,Business Center,Beach Access",4.7,Dubai,UAE
H09555,Dubai Imperial Inn,"Dubai, UAE","[25.166894, 55.277423]",4.0,8.6,1607,Hotel,2.0,13.1,Renaissance,"WiFi,Breakfast,Conference Rooms,Concierge,Pool,Air Conditioning,Airport Shuttle,Business Center,Room Service,Gym,24h Front Desk,Parking,Pet Friendly,Balcony",1.1,Dubai,UAE
H09556,Premier London Inn,"London, UK","[51.502306, -0.077778]",4.0,8.8,236,Resort,10.2,49.4,Best Western,"WiFi,Restaurant,Breakfast,Room Service,Kitchen,24h Front Desk,Pool,Air Conditioning,Bar,Spa",4.1,London,UK
H09557,Garden London Hotel,"London, UK","[51.502356, -0.180059]",5.0,10.0,21,Hostel,2.8,35.7,Novotel,"Beach Access,Parking,Business Center,Airport Shuttle,Laundry,24h Front Desk,Gym,Balcony,Kitchen,Pet Friendly,Room Service,Spa",4.0,London,UK
H09558,Mumbai Palace Lodge,"Mumbai, India","[19.107137, 72.89007]",4.0,8.8,79,Resort,1.2,29.9,Holiday Inn,"Concierge,Pool,Room Service,Breakfast,Parking,Gym,Kitchen,24h Front Desk,WiFi,Business Center,Spa,Bar,Air Conditioning,Restaurant,Conference Rooms",3.7,Mumbai,India
H09559,Holland Foley and Neal Hotel,"Barcelona, Spain","[41.400109, 2.185736]",3.0,9.0,305,Hotel,0.8,34.8,St. Regis,"Bar,Pet Friendly,Pool,Beach Access,Air Conditioning,Restaurant,Airport Shuttle,Spa,Kitchen,WiFi,Room Service",1.4,Barcelona,Spain
H09560,Premier Tokyo Resort,"Tokyo, Japan","[35.742547, 139.690728]",5.0,9.7,753,Hotel,5.4,25.3,Holiday Inn,"Balcony,Airport Shuttle,WiFi,Concierge,Kitchen,Gym,Beach Access,Air Conditioning,Conference Rooms,Pool,Bar,Breakfast,Parking,Spa",2.6,Tokyo,Japan
H09561,Bonilla Lodge,"Dubai, UAE","[25.103855, 55.276591]",3.0,8.2,35,Hostel,1.8,19.6,Four Seasons,"Conference Rooms,Balcony,Spa,WiFi,Room Service,Concierge",4.5,Dubai,UAE
H09562,Park Singapore Resort,"Singapore, Singapore","[1.357689, 103.836561]",5.0,10.0,2355,Hotel,0.7,30.1,Independent,"Laundry,Balcony,24h Front Desk,Pet Friendly,Gym,Conference Rooms,Bar,Breakfast,Pool,Airport Shuttle,Parking,Kitchen,Room Service,Concierge",4.6,Singapore,Singapore
H09563,Smith and Sons Inn,"Barcelona, Spain","[41.399491, 2.187325]",3.0,7.5,330,Hotel,6.0,16.5,Novotel,"Pool,Airport Shuttle,Room Service,Kitchen,24h Front Desk,Air Conditioning,Concierge,Business Center,Laundry",1.1,Barcelona,Spain
H09564,London Garden Inn,"London, UK","[51.506474, -0.17276]",3.0,9.5,828,Hotel,2.4,39.1,St. Regis,"Spa,Room Service,Concierge,Parking,Pool,Air Conditioning,Breakfast,Laundry,Kitchen,Gym,Bar",2.0,London,UK
H09565,Royal Sydney Inn,"Sydney, Australia","[-33.964328, 151.192803]",5.0,9.4,148,Hotel,0.0,16.9,Marriott,"Gym,Pool,Room Service,Breakfast,Balcony,Restaurant,Business Center,Air Conditioning,Concierge,Bar,Airport Shuttle,Conference Rooms,WiFi,Spa",4.7,Sydney,Australia
H09566,Amsterdam Grand Inn,"Amsterdam, Netherlands","[52.443655, 4.873234]",4.0,9.6,287,Hotel,2.4,22.9,Westin,"Balcony,Airport Shuttle,Beach Access,Parking,24h Front Desk,Laundry,Conference Rooms,Restaurant,Pet Friendly,Spa,Concierge,Pool,Kitchen,Room Service",2.4,Amsterdam,Netherlands
H09567,Cardenas-Lopez Lodge,"Dubai, UAE","[25.045987, 55.29456]",4.0,8.1,1858,Hotel,1.3,18.0,Best Western,"Spa,Beach Access,Pool,24h Front Desk,Pet Friendly,Laundry,Room Service,Air Conditioning,Balcony,Concierge,Business Center,Bar,Parking,Airport Shuttle",2.9,Dubai,UAE
H09568,Peterson PLC Resort,"Bangkok, Thailand","[13.822184, 100.535615]",3.0,7.4,160,Hotel,2.8,21.1,Hilton,"Balcony,Pet Friendly,Business Center,WiFi,Concierge,Gym,Breakfast,Beach Access,Parking,Kitchen,Laundry,Air Conditioning",4.9,Bangkok,Thailand
H09569,Premier Prague House,"Prague, Czech Republic","[50.018968, 14.443949]",4.0,8.9,1758,Hotel,0.2,16.8,Ibis,"Bar,24h Front Desk,WiFi,Conference Rooms,Room Service,Balcony,Kitchen,Air Conditioning,Airport Shuttle,Pool,Laundry,Pet Friendly,Restaurant,Beach Access,Business Center",4.3,Prague,Czech Republic
H09570,Palmer Edwards and Blackburn Lodge,"Rome, Italy","[41.875302, 12.495134]",4.0,8.7,1279,Hostel,1.5,17.9,Four Seasons,"Gym,Restaurant,Pet Friendly,24h Front Desk,Business Center,Balcony,Spa,Pool,Kitchen,Room Service,Airport Shuttle,Concierge,Bar",3.8,Rome,Italy
H09571,Gibson Moore and Wagner Suites,"Madrid, Spain","[40.390243, -3.608257]",4.0,9.2,419,Villa,1.7,18.0,Ritz-Carlton,"Pet Friendly,Breakfast,Bar,Conference Rooms,Parking,Restaurant,Gym,Business Center,WiFi,Air Conditioning,Room Service",1.2,Madrid,Spain
H09572,Robinson Suites,"Mumbai, India","[19.183465, 72.813494]",4.0,8.9,98,Hotel,7.1,38.0,Radisson,"Bar,Beach Access,Breakfast,Air Conditioning,Room Service,24h Front Desk,Concierge,Pool,Gym,Business Center,Parking,Laundry",1.0,Mumbai,India
H09573,São Paulo Grand Inn,"São Paulo, Brazil","[-23.553848, -46.602951]",4.0,8.8,1461,Apartment,0.4,11.6,Holiday Inn,"Room Service,Conference Rooms,Business Center,Gym,WiFi,Beach Access,Pool,Spa,Pet Friendly,Breakfast,24h Front Desk",3.3,São Paulo,Brazil
H09574,Plaza Madrid Lodge,"Madrid, Spain","[40.489876, -3.718868]",4.0,8.9,2217,Apartment,2.9,14.7,Accor,"Concierge,Gym,Balcony,Bar,Restaurant,Laundry,Conference Rooms,Room Service,Spa,Business Center,Beach Access,Air Conditioning",4.1,Madrid,Spain
H09575,Hester-Parrish Lodge,"Singapore, Singapore","[1.369446, 103.857251]",4.0,9.3,1249,Apartment,0.6,21.5,Hilton,"Restaurant,24h Front Desk,Room Service,Parking,Concierge,Balcony,Airport Shuttle",2.8,Singapore,Singapore
H09576,São Paulo Royal Hotel,"São Paulo, Brazil","[-23.548911, -46.629067]",2.0,7.2,365,B&B,7.2,17.1,Ibis,"Beach Access,Parking,Pool,Breakfast,Air Conditioning,Gym,Business Center,Airport Shuttle",3.7,São Paulo,Brazil
H09577,Palace Berlin Suites,"Berlin, Germany","[52.486047, 13.416495]",2.0,8.0,76,Resort,1.0,20.1,Hampton Inn,"Bar,Kitchen,Air Conditioning,Balcony,Room Service",2.6,Berlin,Germany
H09578,Harris Ross and Jones Hotel,"Paris, France","[48.824984, 2.243211]",5.0,10.0,290,Hotel,1.8,14.0,Sheraton,"Spa,Business Center,Laundry,24h Front Desk,Air Conditioning,WiFi,Beach Access,Gym,Airport Shuttle,Balcony,Room Service,Bar,Parking",2.2,Paris,France
H09579,Los Angeles Central Lodge,"Los Angeles, USA","[34.018889, -118.193616]",2.0,7.6,10,Hotel,7.2,24.5,Accor,"Parking,WiFi,24h Front Desk,Gym,Airport Shuttle,Beach Access,Restaurant",3.8,Los Angeles,USA
H09580,Martin-Parker Inn,"Miami, USA","[25.733883, -80.126037]",2.0,7.7,264,Hostel,2.7,15.0,Hyatt,"Pet Friendly,Room Service,Conference Rooms,24h Front Desk,Laundry,Concierge",1.9,Miami,USA
H09581,Wong Thomas and Walter Inn,"Tokyo, Japan","[35.644356, 139.638177]",3.0,8.6,1464,Hotel,7.6,38.4,Hilton,"Parking,Room Service,Laundry,Conference Rooms,Gym,Bar,24h Front Desk,Spa,Concierge",1.7,Tokyo,Japan
H09582,Rodriguez Smith and Murray Lodge,"Vienna, Austria","[48.225556, 16.35573]",3.0,8.6,727,Hotel,5.1,11.9,Renaissance,"Restaurant,Business Center,Laundry,Concierge,Airport Shuttle,Parking,Conference Rooms,Kitchen,Beach Access",4.1,Vienna,Austria
H09583,Imperial London House,"London, UK","[51.527165, -0.127303]",3.0,7.1,40,Hotel,8.7,27.7,Radisson,"Gym,Restaurant,Spa,Laundry,Pet Friendly,WiFi,Beach Access,Bar,Concierge,Pool",2.4,London,UK
H09584,Johnson-Stanley Lodge,"Barcelona, Spain","[41.411354, 2.270378]",4.0,10.0,2053,Resort,7.8,10.2,St. Regis,"Restaurant,Pool,Spa,Conference Rooms,Laundry,Bar,Air Conditioning,Business Center,Kitchen,Room Service,Concierge,WiFi",1.1,Barcelona,Spain
H09585,Mumbai Plaza Suites,"Mumbai, India","[19.112045, 72.852365]",4.0,8.7,1353,Hotel,1.5,24.1,Westin,"Kitchen,Parking,Balcony,Business Center,Air Conditioning,Laundry,WiFi,Spa,Conference Rooms,Restaurant",3.8,Mumbai,India
H09586,Prague Imperial Inn,"Prague, Czech Republic","[50.061111, 14.451183]",4.0,9.1,489,Hotel,0.4,17.5,Marriott,"Pool,Breakfast,Balcony,Concierge,Spa,Air Conditioning,WiFi,24h Front Desk,Business Center,Restaurant,Pet Friendly",1.5,Prague,Czech Republic
H09587,Dubai Palace House,"Dubai, UAE","[25.171155, 55.312037]",2.0,7.4,1828,Apartment,0.8,14.7,Ibis,"Business Center,Beach Access,Spa,Pet Friendly,Parking,Airport Shuttle",1.9,Dubai,UAE
H09588,Vienna Park Inn,"Vienna, Austria","[48.16122, 16.457481]",3.0,8.9,213,Hotel,0.5,30.7,Holiday Inn,"Spa,Bar,Room Service,Laundry,Concierge,Beach Access,Breakfast,Airport Shuttle,Gym",2.6,Vienna,Austria
H09589,Sydney Garden Resort,"Sydney, Australia","[-33.887543, 151.222486]",3.0,8.9,161,Resort,3.0,16.0,Radisson,"Breakfast,Pet Friendly,Balcony,Conference Rooms,Bar,Laundry,Restaurant,24h Front Desk",1.5,Sydney,Australia
H09590,Miami Crown Resort,"Miami, USA","[25.812738, -80.135141]",2.0,8.2,10,Hotel,2.2,28.0,Courtyard,"Airport Shuttle,Balcony,Restaurant",1.9,Miami,USA
H09591,Park Tokyo Hotel,"Tokyo, Japan","[35.695096, 139.659935]",4.0,8.8,214,Resort,5.2,20.0,Best Western,"24h Front Desk,Room Service,Business Center,Airport Shuttle,WiFi,Pool,Conference Rooms,Concierge",3.2,Tokyo,Japan
H09592,Paris Garden Inn,"Paris, France","[48.945784, 2.394538]",3.0,9.0,2329,Hotel,5.4,29.3,St. Regis,"Pet Friendly,Business Center,Airport Shuttle,Laundry,Breakfast,Beach Access,Room Service,Parking,Kitchen,Concierge,Conference Rooms,Air Conditioning",3.4,Paris,France
H09593,Vienna Golden Lodge,"Vienna, Austria","[48.225071, 16.354078]",4.0,8.9,702,Hotel,1.2,52.9,Hampton Inn,"Balcony,Air Conditioning,Concierge,Gym,Beach Access,Breakfast,Airport Shuttle,Parking,Business Center,24h Front Desk,Restaurant,Spa,Laundry",1.3,Vienna,Austria
H09594,Bell-Wilson House,"Vienna, Austria","[48.056417, 16.375908]",3.0,8.4,1141,Hotel,0.5,8.3,Hyatt,"WiFi,Parking,Bar,24h Front Desk,Pool,Pet Friendly,Laundry,Spa,Restaurant,Concierge",3.7,Vienna,Austria
H09595,Palace Miami Hotel,"Miami, USA","[25.769148, -80.296611]",4.0,9.6,1764,Hotel,0.2,29.1,Accor,"Concierge,WiFi,Restaurant,Air Conditioning,Room Service,Pet Friendly,Bar,Pool,Balcony,Kitchen",1.4,Miami,USA
H09596,Royal New York Inn,"New York, USA","[40.768843, -74.062564]",4.0,9.2,25,Hotel,0.5,32.9,Novotel,"Gym,Beach Access,Balcony,Airport Shuttle,Kitchen,Pet Friendly,Pool,Restaurant,Air Conditioning,Room Service,Spa",3.7,New York,USA
H09597,Central Rome Manor,"Rome, Italy","[41.914776, 12.556629]",2.0,7.7,325,Hotel,3.4,23.1,Four Seasons,"24h Front Desk,Restaurant,Gym,Business Center",2.1,Rome,Italy
H09598,Miller Reynolds and Hernandez Resort,"Bangkok, Thailand","[13.763934, 100.495667]",3.0,8.4,1067,Resort,3.8,28.5,InterContinental,"Bar,24h Front Desk,Beach Access,Air Conditioning,Airport Shuttle,Parking,Conference Rooms,Business Center,Laundry",3.2,Bangkok,Thailand
H09599,Prague Park Hotel,"Prague, Czech Republic","[50.090762, 14.428112]",3.0,8.5,2042,Hostel,0.9,27.1,Renaissance,"Concierge,Bar,Spa,Conference Rooms,Air Conditioning,Breakfast,24h Front Desk,Business Center,Restaurant",3.1,Prague,Czech Republic
H09600,Miami Garden Resort,"Miami, USA","[25.820507, -80.214041]",3.0,8.8,212,Hostel,1.7,10.8,Independent,"Airport Shuttle,Spa,Conference Rooms,Bar,Pool,Kitchen,Beach Access,Balcony",1.7,Miami,USA
